NPRI_id,latitude,longitude
19293,55.7332,-119.4113
19294,55.7251,-119.4063
19295,50.2913,-112.1855
19296,55.675,-119.3598
19297,53.9975,-117.3496
19298,55.7332,-119.4113
19299,55.7251,-119.3995
19300,52.0197,-114.2341
19301,52.0165,-114.1551
19302,52.1946,-114.554
19331,53.95,-113.1
19332,49.4374,-102.6821
19333,53.6524,-102.4996
19334,49.4985,-102.65
19335,49.4847,-102.1719
19336,49.1324,-103.7455
19337,49.5499,-103.3699
19338,49.4337,-102.6373
19339,49.4192,-102.6763
19340,57.3827,-118.9794
19341,54.8232,-117.659
19342,53.1541,-116.4603
19343,50.0826,-112.5438
19344,52.1208,-114.2963
19345,55.9653,-119.9351
19346,53.221,-114.668
19347,54.9032,-115.2058
19348,55.2233,-115.0565
19349,55.2379,-114.9473
19350,55.2344,-115.0628
19351,49.0021,-97.4612
19352,49.0205,-97.5596
19353,52.7602,-109.4478
19354,52.793,-109.527
19355,53.1671,-109.6166
19356,53.1998,-109.6043
19357,53.3343,-109.4824
19358,53.3381,-109.4764
19359,53.3598,-109.6287
19360,53.298,-109.5312
19361,53.4008,-109.9839
19362,51.6591,-111.3115
19364,52.7688,-112.934
19365,52.776,-112.9098
19366,54.4677,-115.393
19367,53.4375,-115.4662
19368,49.0047,-112.2104
19369,51.5093,-114.4556
19371,55.8306,-119.5043
19372,55.8903,-119.758
19373,49.7,-112.8167
19375,45.15127,-74.50741
19376,53.8209,-114.669
19377,53.8209,-114.669
19378,58.6146,-122.2531
19379,56.8146,-121.5531
19380,51.7604,-114.9139
19381,54.5979,-120.1531
19382,54.5646,-120.2156
19383,50.9938,-113.99
19384,49.9038,-97.1949
19385,50.9999,-113.991
19386,55.7667,-120.2333
19387,55.1121,-120.9708
19388,55.1121,-120.9708
19389,54.5252,-118.6704
19390,52.8203,-114.7658
19391,54.0851,-115.839
19392,52.3667,-114.9167
19393,54.7869,-119.9422
19394,54.9566,-119.775
19395,55.2015,-119.8814
19396,56.1976,-116.1445
19397,58.0676,-104.542
19398,52.163002,-113.335056
19399,49.3122,-101.8474
19400,56.2917,-111.5895
19401,53.7398,-117.7465
19402,49.2663,-102.5531
19403,49.2808,-102.6428
19404,50.5096,-111.3182
19405,54.0453,-117.6971
19406,49.2336,-102.5132
19407,56.6761,-121.087
19408,56.5316,-120.1657
19409,59.2372,-119.8858
19410,53.7689,-112.1664
19411,56.3137,-120.5674
19412,49.9478,-112.2708
19413,49.2553,-102.5805
19414,52.8634,-113.5322
19415,49.2082,-102.1605
19416,55.1948,-111.4244
19417,52.081,-113.0052
19418,56.1061,-119.7143
19419,51.1452,-112.5079
19421,49.4045,-102.6422
19422,59.2729,-120.1844
19423,56.8813,-121.5094
19424,57.5563,-121.3094
19425,57.3229,-120.7781
19426,57.0813,-120.7031
19427,52.1683,-113.6453
19429,49.2153,-102.4797
19430,54.3946,-113.5043
19431,50.3939,-111.701
19432,56.9354,-121.7406
19433,57.0021,-120.1094
19434,56.7563,-120.7344
19435,49.2991,-102.6821
19436,49.5937,-103.3699
19437,53.7689,-117.5737
19438,56.9688,-121.5469
19439,53.5652,-111.2426
19440,51.5053,-112.475
19441,55.2395,-118.802
19442,50.0861,-110.4855
19443,51.6689,-111.3783
19444,55.5542,-119.7602
19445,56.2464,-119.099
19446,58.3566,-118.9708
19447,50.9996,-113.8509
19448,53.5485,-116.1417
19449,56.5309,-119.3214
19450,56.5298,-119.3024
19451,56.6083,-119.3813
19452,52.4932,-114.3181
19657,53.7048,-113.1937
19658,56.7617,-111.4129
19659,55.1627,-118.8341
19660,56.5748,-115.0721
19661,56.5683,-115.0752
19662,56.5429,-115.1415
19663,56.5756,-115.0953
19664,56.5917,-115.106
19665,56.5756,-115.0818
19666,49.309957,-102.519363
19667,49.4555,-102.609
19668,52.2702,-114.3971
19669,52.2218,-114.5178
19670,53.2305,-109.3652
19671,50.4424,-104.707
19672,54.0459,-115.3137
19673,52.029,-109.9342
19674,52.0654,-109.9042
19675,49.4155,-102.839
19676,49.5025,-103.0078
19677,53.7188,-113.193
19678,51.8618,-111.1893
19679,51.364,-110.2859
19680,51.4699,-110.6011
19681,51.5863,-110.321
19682,51.2662,-110.3881
19683,51.5053,-110.7285
19684,51.4688,-110.8868
19685,51.4033,-110.4065
19686,55.193600000000004,-113.0351
19687,55.5396,-118.9789
19688,54.3946,-118.7656
19689,57.0719,-120.7792
19690,56.9967,-120.5564
19691,52.1885,-110.127
19692,52.1813,-110.0318
19693,52.1375,-113.4778
19694,52.2,-113.2333
19697,58.717,-118.7843
19453,52.3719,-114.3476
19454,54.9541,-115.2184
19455,55.5256,-118.7971
19457,52.7251,-113.1695
19458,52.7616,-113.1334
19459,54.3218,-110.0187
19460,54.2782,-110.4668
19461,49.5863,-102.2578
19462,49.5572,-102.1108
19463,49.5937,-103.3584
19464,49.3455,-101.8304
19465,49.6629,-103.0481
19466,49.6833,-103.0333
19467,49.5355,-103.8102
19468,49.475,-101.7967
19469,54.1388,-109.974
19470,49.5644,-102.1615
19471,49.2621,-102.0675
19472,49.2111,-102.0109
19473,52.1158,-110.5794
19474,57.3479,-122.0531
19475,53.4779,-116.124
19476,54.5726,-118.8342
19477,56.4592,-119.9746
19478,54.8816,-118.4675
19479,54.3105,-118.3656
19480,50.7086,-111.15
19481,55.4342,-114.55
19482,58.4944,-118.6736
19483,57.2118,-118.0108
19484,53.7684,-114.1847
19485,53.6998,-112.5791
19486,53.6816,-112.9565
19487,53.8416,-113.3268
19488,53.1415,-110.5751
19489,54.8974,-119.115
19490,54.8981,-119.1261
19491,54.9879,-119.2131
19492,54.7106,-117.1428
19493,56.5335,-118.4967
19494,56.097,-119.294
19495,56.0634,-119.4653
19496,57.2771,-121.2656
19497,54.0157,-116.9649
19498,56.2671,-119.164
19499,53.1415,-110.5811
19500,53.1379,-110.6178
19501,53.1451,-110.6238
19502,53.1343,-110.5871
19503,53.1444,-110.6361
19504,53.1343,-110.6359
19505,53.1475,-110.6551
19506,53.1523,-110.6482
19507,53.156,-110.6603
19508,53.1379,-110.6542
19509,53.1451,-110.6422
19510,53.1596,-110.6482
19511,53.1559,-110.5981
19512,53.156,-110.6384
19513,53.156,-110.6158
19514,53.1569,-110.6055
19515,53.1497,-110.6241
19516,53.1596,-110.6299
19517,53.1343,-110.6422
19518,56.2743,-119.1771
19519,55.1069,-119.3322
19520,53.9435,-116.7837
19521,53.8048,-116.8597
19522,55.1033,-119.3259
19523,53.7757,-116.8223
19524,53.9289,-116.833
19525,53.227,-104.778
19526,82.498758,-62.34664
19527,55.835,-117.3487
19528,49.8403,-114.4668
19529,55.1221,-113.9539
19530,55.1075,-119.3614
19531,54.4382,-119.6761
19532,53.834,-117.9124
19533,49.3572,-103.5675
19534,54.7729,-118.9815
19535,49.3462,-103.5844
19536,52.4012,-114.0179
19537,54.9385,-119.4465
19538,54.9576,-119.1991
19539,51.4845,-110.4144
19540,50.6706,-119.2311
19541,52.7871,-110.8715
19542,52.0734,-115.873
19543,55.7332,-118.9989
19544,53.9144,-117.5737
19545,53.9871,-117.3515
19546,53.5398,-113.397
19547,50.2186,-111.8297
19548,50.5713,-112.1461
19549,50.0003,-113.7104
19550,51.4117,-113.2858
19551,52.7793,-115.3771
19552,55.84811,-111.3593
19553,50.4429,-111.8573
19554,50.4805,-111.4779
19555,50.5096,-112.0029
19556,49.5351,-111.112
19557,51.2808,-112.9823
19558,52.5758,-115.4279
19559,51.2808,-112.8189
19560,55.0588,-110.5299
19561,53.2014,-112.131
19562,55.4607,-119.9825
19563,55.4858,-118.9473
19564,54.1723,-118.3344
19565,51.5136,-110.9046
19566,52.6485,-114.3764
19567,52.634,-114.5198
19568,52.7349,-114.3471
19569,59.7229,-121.8781
19570,58.0176,-119.4791
19571,57.1229,-120.1656
19572,55.544,-119.566
19573,52.081,-113.5979
19574,52.6577,-112.281
19575,53.7834,-112.3393
19576,51.9937,-113.2423
19577,51.5572,-113.4026
19578,52.70698,-112.982242
19579,52.5612,-112.3121
19580,50.6988,-110.5001
19581,56.8503,-121.5253
19582,56.8669,-121.5278
19583,50.6115,-112.5007
19584,53.798,-114.611
19585,51.9053,-112.7353
19586,52.0137,-112.3818
19587,52.6922,-113.2108
19588,54.2267,-117.0966
19589,54.2741,-115.597
19590,55.6813,-115.8865
19591,55.1469,-119.7005
19592,55.4886,-119.521
19593,55.6268,-119.2238
19594,55.969,-119.8032
19595,56.5697,-121.6422
19596,54.8015,-119.2051
19597,54.4964,-116.6805
19598,55.6886,-115.8932
19599,55.6996,-115.8996
19600,50.6174,-111.8358
19601,50.683,-111.548
19602,55.3203,-118.762
19603,52.2503,-110.5853
19604,52.2103,-110.496
19605,52.1812,-110.5256
19606,50.5665,-111.3763
19607,59.2385,-120.8044
19608,50.8879,-113.0986
19609,52.2556,-111.5826
19610,51.9792,-111.061
19611,52.1538,-111.6537
19612,52.2575,-111.5555
19613,52.2265,-111.5589
19614,51.3535,-112.282
19615,51.3972,-112.352
19616,51.339,-112.4687
19617,52.2575,-111.5673
19618,54.0162,-117.154
19619,50.5339,-108.2819
19620,52.8415,-116.0355
19621,56.5283,-116.2185
19622,51.4083,-112.6444
19623,51.4083,-112.6444
19624,50.4,-108.6
19625,51.0427,-114.0538
19626,51.0427,-114.0538
19627,50.6248,-111.5885
19628,53.5713,-113.3431
19629,53.2889,-110.012
19630,56.4898,-115.8832
19631,52.7504,-110.0422
19632,56.4462,-115.8832
19633,56.548,-115.9536
19634,50.0643,-112.2764
19635,54.4091,-118.8403
19636,52.867,-116.2531
19637,52.35,-110.2667
19638,51.9937,-113.1237
19639,51.9248,-113.0281
19640,51.8655,-112.9547
19641,52.0956,-113.1474
19642,52.8086,-116.2102
19643,52.0537,-113.1447
19644,52.8167,-110.8667
19645,50.4246,-112.3098
19646,52.7764,-114.51220000000001
19647,52.0612,-113.0674
19648,54.2006,-111.2688
19649,54.1997,-119.2637
19650,52.2556,-113.1474
19651,54.4122,-110.3361
19652,49.1191,-113.7615
19653,57.0979,-121.8281
19654,52.1538,-115.3218
19655,53.410599,-112.042
19656,53.565102,-113.364403
19698,56.3027,-121.2523
19699,56.4373,-120.6728
19700,53.2378,-114.6018
19701,53.3287,-114.9431
19702,50.0679,-108.4981
19703,50.2171,-108.5323
19704,53.1286,-115.1991
19705,49.0672,-103.9461
19706,50.0818,-103.7383
19707,53.728379,-115.602469
19708,51.5602,-109.7746
19709,53.3506,-114.2486
19710,50.6319,-111.0113
19711,51.5931,-109.6751
19712,52.8342,-114.566
19713,50.7233,-112.7891
19714,50.7306,-112.88720000000001
19715,50.3263,-110.3285
19716,50.4682,-110.3225
19717,53.1942,-116.6249
19718,53.0232,-116.899
19719,53.4302,-117.1181
19720,52.9362,-116.7486
19721,53.4884,-117.3517
19722,53.125,-116.881
19723,53.2269,-116.63720000000001
19724,52.9689,-116.6883
19725,52.867,-116.5492
19726,52.9107,-116.6459
19727,52.998,-116.7426
19728,53.0268,-116.6797
19729,53.1432,-116.9234
19930,57.5461,-119.1062
19931,58.4837,-114.4989
19932,57.0664,-118.0294
19933,55.714,-115.8983
19934,58.7276,-111.1364
19935,55.4527,-117.2598
19936,55.4164,-117.3044
19937,53.9252,-112.7363
19938,54.2631,-118.5768
19939,54.3431,-118.5953
19940,52.4783,-111.7435
19941,52.2939,-110.6914
19943,50.4754,-111.5874
19944,51.4946,-110.4835
19945,50.593,-111.492
19946,51.4506,-110.7687
19947,53.1759,-115.2711
19948,52.4248,-113.8693
19949,52.4248,-113.8332
19950,52.4358,-113.8513
19730,52.9434,-116.7426
19731,56.241,-120.8632
19732,53.1142,-115.6987
19733,56.2478,-120.847
19734,50.1557,-114.4533
19735,56.3589,-115.3583
19736,56.3443,-115.3583
19737,59.6438,-120.6344
19738,59.6771,-120.7094
19739,52.1499,-114.2666
19740,52.0138,-111.0493
19741,49.8714,-112.4175
19742,49.8712,-112.3389
19743,54.4237,-119.3497
19744,51.8291,-112.7305
19745,51.5089,-113.4538
19746,51.5488,-113.36
19747,51.5125,-112.885
19748,53.2283,-114.08
19749,57.3646,-121.9906
19750,54.6856,-118.7721
19751,50.6112,-111.255
19752,50.7038,-111.382
19753,50.8879,-110.3852
19754,52.5068,-114.5084
19755,52.7652,-114.335
19756,53.877,-114.8663
19757,55.5877,-119.3598
19758,56.5626,-119.4238
19760,56.8021,-122.1094
19761,56.8563,-120.3781
19762,56.7808,-122.3006
19763,54.6128,-116.2285
19764,52.45,-109.1667
19765,56.5021,-120.3594
19766,56.4563,-122.0031
19767,54.8302,-118.6526
19768,56.8453,-121.9753
19769,54.9329,-118.8295
19770,54.7652,-118.5755
19771,54.8893,-118.8042
19772,56.8563,-120.3781
19773,52.9604,-109.8051
19774,52.9749,-109.9261
19775,52.6405,-109.4362
19776,49.4898,-101.7629
19777,53.0037,-109.9562
19778,50.335,-112.6877
19779,53.0038,-109.944
19780,49.2717,-101.8414
19781,53.0074,-109.938
19782,53.0075,-109.938
19783,52.964,-109.811
19784,51.2226,-114.6429
19785,50.0876,-112.2829
19786,53.1816,-109.5251
19787,52.964,-109.8051
19788,52.9785,-109.9261
19789,53.1816,-109.5191
19790,49.7939,-103.1158
19791,53.1852,-109.5191
19792,49.309,-101.7059
19793,52.9856,-109.944
19794,53.1888,-109.5372
19795,52.9857,-109.932
19796,53.1888,-109.5251
19797,52.9857,-109.9261
19798,53.1869,-109.5352
19799,52.7067,-113.8964
19800,52.8377,-114.4035
19801,50.4867,-112.917
19802,52.7472,-114.4156
19803,52.7145,-114.3974
19804,49.9428,-97.1901
19805,53.1141,-115.2082
19806,53.4884,-116.1422
19807,52.5467,-115.2606
19808,56.5771,-120.7748
19809,56.4171,-120.9594
19810,52.4012,-114.6154
19811,57.9885,-118.6261
19812,52.4012,-114.5915
19813,54.3655,-118.5913
19814,58.4541,-119.0213
19815,50.3812,-105.609
19816,49.6249,-105.993
19817,52.7719,-108.292
19818,52.1158,-106.736
19819,50.2827,-107.8017
19820,52.45,-109.1667
19821,53.4774,-117.0263
19822,53.6811,-117.2719
19823,53.703,-117.2349
19824,55.6895,-115.9269
19825,52.1683,-114.0889
19826,51.116068,-114.766027
19827,51.181467,-114.806624
19828,52.094,-114.7371
19829,52.925,-114.4758
19830,58.7816,-118.6027
19831,58.9634,-118.3615
19832,52.634,-110.0896
19833,53.3324,-111.451
19834,50.5058,-111.201
19835,51.1353,-111.5233
19836,53.6088,-113.0055
19837,53.3324,-111.5482
19838,53.2451,-111.5967
19839,53.3268,-111.4888
19840,53.3033,-111.451
19841,53.2305,-111.8639
19842,53.376,-111.8302
19843,56.0242,-120.5164
19844,56.548,-115.2119
19845,56.0678,-120.6985
19846,NA,NA
19847,53.8271,-115.6974
19848,53.8707,-116.1664
19849,55.3056,-112.1681
19850,53.4924,-117.1524
19851,55.3112,-118.8368
19852,52.696,-110.4424
19853,49.8302,-102.8674
19854,54.3218,-118.7905
19855,52.7067,-110.548
19856,50.6406,-114.2932
19857,56.1115,-119.0339
19858,52.6779,-110.4361
19859,52.6776,-110.4276
19860,52.6851,-110.4302
19861,52.6851,-110.4302
19862,52.6922,-110.4276
19863,52.6923,-110.4302
19864,52.696,-110.4361
19865,52.6851,-110.4484
19866,52.6887,-110.4603
19867,52.6923,-110.4424
19868,52.696,-110.4424
19869,52.8522,-110.4758
19870,52.8668,-110.4758
19871,54.3218,-117.1557
19872,54.8747,-118.8548
19873,55.6895,-119.6691
19874,56.0634,-120.0524
19875,49.4337,-102.2223
19876,50.9505,-113.958
19877,52.0632,-112.629
19878,52.073,-112.618
19879,52.503,-113.4352
19880,52.4815,-113.419
19881,56.7081,-114.6026
19882,52.7067,-112.4992
19883,54.2054,-114.3174
19884,52.7358,-112.4511
19885,54.2054,-114.3174
19886,56.7372,-114.3907
19887,49.6955,-103.6972
19888,49.6847,-103.7031
19889,51.8046,-113.57
19890,56.4865,-114.1204
19891,49.8388,-97.1787
19892,54.4523,-114.8743
19893,51.0467,-114.0699
19894,51.0467,-114.0699
19895,51.0467,-114.0699
19896,54.3539,-114.8111
19897,54.1035,-116.608
19898,54.4528,-116.8563
19899,54.0453,-116.2652
19900,54.2927,-116.4088
19901,53.9289,-111.6233
19902,51.7379,-108.5411
19903,52.7649,-114.9575
19904,52.794,-114.9094
19905,52.794,-114.8371
19906,53.2596,-115.0382
19907,56.097,-118.4617
19908,56.097,-118.4357
19909,56.1115,-118.4617
19910,56.1261,-118.4617
19911,56.1261,-118.4617
19912,56.3152,-118.9383
19913,57.7411,-118.9743
19914,52.5086,-113.2526
19915,51.3215,-113.6076
19916,51.3215,-113.6076
19917,51.9933,-114.2011
19918,52.0552,-114.2604
19919,52.1425,-114.2069
19920,51.3215,-113.6076
19921,54.4237,-114.295
19922,52.8816,-111.3433
19923,55.7323,-119.277
19924,55.7614,-119.374
19925,51.0465,-114.0706
19926,52.9412,-118.043
19927,56.9371,-113.4808
19928,58.6952,-114.005
19929,55.4836,-115.394
19951,49.8914,-97.1379
19952,50.632,-114.2403
19953,56.3236,-120.9973
19954,53.580798,-113.320605
19955,50.546558,-113.988678
19956,55.2083,-118.793
19957,58.5009,-117.146
19958,55.1602,-118.8184
19959,65.3055,-126.7061
19960,50.7449,-109.4172
19961,49.4339,-111.549
19962,53.7077,-116.4356
19963,51.778,-113.1015
19964,51.7658,-109.6865
19965,52.2082,-110.5597
19966,52.2222,-110.4322
19967,52.2698,-114.2476
19968,49.7167,-120.2
19969,50.6321,-111.5702
19970,50.6211,-111.5645
19971,50.6358,-111.5876
19972,59.8326,-123.245
19973,57.1333,-121.1667
19974,54.7198,-113.1395
19975,50.1879,-112.2252
19976,53.7032,-114.6618
19977,53.6961,-114.655
19978,54.8704,-117.6526
19979,58.0985,-119.4261
19980,49.5929,-102.5793
19981,49.8093,-111.6783
19982,52.0246,-112.2699
19983,57.8551,-119.6791
19984,49.6847,-103.3251
19985,53.4192,-113.8823
19986,49.5275,-103.3779
19987,55.4594,-114.8513
19988,49.4324,-102.605
19989,54.1431,-116.0231
19990,50.617,-101.283
19991,49.867,-111.383
19992,53.283,-109.983
19993,55.7388,-117.19
19994,52.117,-101.267
19995,53.5594,-113.3472
19996,54.4078,-110.3336
19997,56.85,-119.8369
19998,56.012206,-119.90946
19999,54.59,-114.83
20000,49.1771,-122.6739
20001,43.7017,-79.5792
20002,49.895,-119.4017
20003,49.0846,-123.0008
20004,49.0881,-123.0019
20005,49.008,-122.4041
20006,49.2668,-123.1104
20007,50.03,-125.2749
20008,51.2871,-116.9508
20171,54.224553,-130.325329
20172,49.1789,-122.6649
20173,48.915,-123.7103
20174,50.6537,-117.5408
20175,55.6044,-122.2007
20176,56.1663,-122.0279
21097,53.7861,-110.8373
21098,53.9206,-110.6085
21099,53.863,-117.764
21100,54.459738,-118.230093
21101,54.728,-113.2114
21102,54.5225,-117.4192
21103,52.6391,-113.1027
21104,56.55,-120.75
21105,53.9428,-117.597
21106,54.2159,-117.4106
21107,52.2227,-114.2013
21108,51.6397,-110.0897
21109,52.3341,-113.0961
21110,54.4143,-110.3263
21111,54.3795,-117.2107
21112,55.8746,-116.3795
21113,49.35,-101.8
21114,52.1956,-112.1418
21115,54.3206,-112.3663
21116,52.3595,-112.845
21117,56.85,-121.55
21119,54.8669,-118.7981
21120,54.7143,-118.67
21121,54.285,-116.8859
21122,52.3304,-113.0677
21123,52.3375,-113.0425
21124,57.1791,-119.983
21125,59.4,-120.75
21126,55.7754,-113.7465
21127,49.25,-102.1
21128,54.3,-122.85
21129,54.4307,-118.6514
21130,53.4849,-116.9218
21131,49.1465,-111.5281
21132,49.011053,-111.465938
21133,52.65,-109.8
20009,50.704,-120.3335
20010,49.9184,-119.4044
20011,49.1524,-122.8649
20012,49.1386,-123.0123
20013,49.4744,-119.5763
20014,49.184,-122.6684
20015,49.2665,-123.1035
20016,54.014177,-124.054687
20017,49.8792,-119.4583
20018,49.2792,-123.0784
20019,49.33591,-117.72737
20020,49.0036,-118.807
20021,49.02552,-118.4373
20022,49.1153,-122.6622
20023,49.3063,-123.0109
20024,49.173326,-122.94185
20025,50.5953,-127.1601
20026,50.01615,-125.359308
20027,50.2437,-118.9659
20028,57.0355,-122.007
20029,49.1948,-123.179
20030,48.6427,-123.42009
20031,49.1211,-122.0084
20032,49.1496,-122.9955
20033,49.1447,-122.865
20034,53.9257,-122.7471
20035,49.15766,-123.9247
20036,49.0031,-123.8258
20037,49.00127,-123.8209
20038,48.761173,-123.63877
20039,50.9873,-118.1998
20040,54.090806,-108.097826
20041,52.7972,-119.2378
20042,49.087806,-122.995392
20043,57.3141,-122.1093
20045,57.4054,-122.2323
20046,54.8136,-120.3897
20047,57.3785,-122.0739
20048,57.282,-122.1191
20049,55.4054,-120.6779
20050,55.3375,-120.3312
20051,49.141,-123.0074
20052,49.1919,-123.0895
20053,49.478185,-123.743758
20054,48.4003,-123.4908
20055,49.1609,-122.9635
20056,54.2881,-122.6153
20057,54.89366,-120.670869
20058,54.6603,-127.1194
20059,54.3039,-125.7494
20060,54.1306,-124.1569
20061,57.3382,-122.6722
20062,49.31366,-123.10741
20063,49.2852,-123.1
20064,49.232428,-122.843673
20065,49.2055,-123.1452
20066,49.4889,-123.758
20067,49.8588,-124.5022
20068,49.1577,-121.9509
20069,43.6926,-79.6279
20070,49.1315,-122.3066
20071,49.1398,-123.0051
20072,49.2155,-122.86939
20073,49.1683,-122.9899
20074,49.28047,-122.85457
20075,50.1077,-120.7791
20076,49.1791,-122.4259
20077,49.202452,-123.084911
20078,55.3658,-121.7628
20079,49.2008,-123.0569
20080,48.6533,-123.4139
20081,49.2385,-122.7609
20082,52.30915,-113.80997
20083,53.025,-122.5199
20084,48.9102,-123.7372
20085,49.2049,-123.1223
20086,49.1554,-123.88779
20087,51.1327,-114.0116
20088,55.6976,-121.6296
20089,56.5998,-121.3961
20090,54.1489,-118.7943
20091,54.1984,-119.0537
20092,49.2586,-122.771
20093,60.7126,-135.0703
20094,57.2729,-120.0594
20095,57.9938,-120.2781
20096,49.0429,-122.695
20097,49.1288,-123.09
20098,49.4812,-119.574
20099,50.0202,-119.392
20100,54.5055,-128.532
20101,49.2054,-123.119
20102,49.0456,-122.3594
20103,50.4828,-115.946
20104,56.2359,-120.768
20105,56.1634,-120.6881
20106,49.2812,-123.115
20107,48.1075,-77.7887
20108,50.3772,-119.244
20109,49.1165,-121.996
20110,56.4046,-120.7305
20111,56.053,-120.113
20112,49.18,-122.7
20113,49.1756,-122.938
20114,49.0965,-122.4706
20115,48.4375,-123.377
20116,55.1033,-121.3539
20117,54.3965,-126.636
20118,50.2023,-116.958
20119,49.287,-123.123
20120,57.4272,-125.6503
20121,49.2712,-123.134
20122,49.727001,-123.126602
20122,49.727001,-123.126602
20122,49.727001,-123.126602
20122,49.727001,-123.126602
20123,49.1107,-123.1268
20124,49.0384,-122.343
20125,49.14,-123.1
20126,50.6843,-120.321
20127,49.1225,-123.094
20128,43.6823,-79.6173
20129,55.0343,-120.9752
20130,49.1155,-123.0425
20131,56.9994,-126.763
20132,53.8122,-122.7197
20133,53.8108,-122.7185
20134,43.1595,-79.9283
20135,48.4372,-123.419
20136,49.1756,-122.6844
20137,49.2055,-123.113
20138,49.1524,-122.8578
20139,54.286499,-130.354996
20139,54.286499,-130.354996
20140,48.794827,-123.901787
20140,48.794827,-123.901787
20140,48.802765,-123.758601
20140,50.0131,-125.380798
20140,50.0131,-125.380798
20140,48.794827,-123.901787
20140,48.794827,-123.901787
20140,48.794827,-123.901787
20140,48.794827,-123.901787
20140,48.802765,-123.758601
20140,48.794827,-123.901787
20140,48.802765,-123.758601
20140,48.794827,-123.901787
20140,48.802765,-123.758601
20140,48.802765,-123.758601
20140,48.794827,-123.901787
20141,56.2483,-120.881
20142,49.9127,-119.4
20143,51.0714,-115.132
20144,46.0116,-73.4573
20145,49.1792,-122.9303
20146,49.7846,-124.618
20147,49.1905,-122.664
20148,49.2994,-123.0188
20149,49.7272,-123.1157
20151,54.3642,-126.7231
20152,49.0215,-122.272
20153,51.4125,-114.0311
20154,49.172,-121.984
20155,50.4004,-119.2224
20156,50.5687,-127.1326
20157,48.3906,-123.6934
20158,49.1732,-122.4678
20159,49.9597,-120.9167
20160,49.1637,-116.2825
20161,49.2546,-122.9971
20162,56.05156,-120.59168
20163,53.3299,-122.5517
20164,52.1152,-122.1275
20165,52.8673,-122.4343
20166,49.0031,-122.2208
20167,49.1765,-122.6799
20168,49.4681,-120.4888
20169,49.2035,-123.0865
20170,49.1711,-123.1569
20177,53.5715,-117.0453
20178,53.7784,-116.5361
20179,56.4981,-120.9935
20180,55.3924,-119.1348
20181,56.4739,-119.7222
20182,49.2014,-123.0592
20183,49.3079,-123.0768
20185,60.6987,-135.0448
20186,49.2511,-122.7597
20187,49.34851,-123.0126
20188,48.4762,-123.5086
20189,62.62334,-137.22815
20190,49.34617,-124.3617
20191,49.10794,-122.46933
20193,49.19,-122.728
20195,55.5154,-120.12987
20196,56.7654,-121.5706
20197,53.839323,-122.73835
20199,50.78634,-119.3369
20200,56.686,-120.921
20201,55.715,-120.853
20202,55.9298,-120.89595
20203,57.4354,-122.5555
20204,57.1829,-122.7659
20205,57.1385,-122.3544
20206,57.17516,-122.64898
20207,56.9846,-122.24869
20208,55.526,-120.713
20209,56.45211,-122.00307
20210,55.928,-120.778
20211,55.9288,-120.629
20212,55.9285,-120.6423
20213,56.34,-120.202
20214,56.1747,-120.6093
20215,55.34375,-120.35312
20216,55.48958,-120.66562
20217,54.67708,-120.00937
20218,49.12873,-123.10183
20219,59.805,-122.716
20220,57.252,-120.003
20221,56.748,-121.278
20222,56.885,-121.497
20223,56.89,-121.659
20224,57.122283,-120.393953
20225,61.9717,-128.2683
21000,53.7482,-112.734
21001,56.6236,-119.9136
21002,55.1603,-116.162
21003,49.783,-108.3818
21004,49.783,-108.635
21005,53.7041,-111.9984
21006,50.7014,-111.5543
21007,53.7828,-114.0607
21008,51.906,-114.1582
21009,52.0688,-114.3302
21010,52.3174,-114.225
21011,52.2939,-111.3294
21012,52.3013,-111.3889
21013,52.3013,-111.383
21014,54.4177,-115.9547
21015,52.2646,-111.0436
21016,52.3084,-111.7282
21017,50.6213,-108.3653
21018,52.3522,-113.2228
21019,56.6374,-115.8197
21020,52.212,-112.7015
21021,52.3521,-112.683
21022,51.4871,-111.098
21023,59.0063,-121.8344
21024,52.7287,-113.0065
21025,52.589,-112.8627
21026,52.3953,-114.7264
21027,52.3732,-114.6574
21028,51.5706,-113.6882
21029,51.6801,-113.9351
21030,51.7236,-113.6162
21031,51.7708,-113.6221
21032,52.6136,-113.1389
21033,51.6402,-113.7107
21034,52.1843,-112.9373
21035,58.6506,-119.455
21036,59.254,-119.6831
21037,59.0722,-118.5023
21038,57.1355,-118.7488
21039,55.0777,-115.689
21040,52.4089,-114.4179
21041,49.8757,-111.6593
21042,50.0989,-112.4957
21043,49.3892,-101.6153
21044,54.8839,-112.6148
21045,49.8257,-102.0289
21046,55.005,-115.4601
21047,55.2133,-118.026
21048,57.0606,-117.57
21049,54.303,-116.8344
21050,53.9488,-113.1
21051,53.969,-113.5117
21052,56.7336,-115.2849
21053,54.0345,-113.7782
21054,53.3591,-109.5711
21055,53.4767,-113.468
21056,56.2746,-119.1907
21057,56.5792,-115.1086
21058,50.0047,-97.1307
21059,55.9241,-119.8216
21060,55.8802,-119.9372
21061,55.6986,-119.7151
21062,51.5748,-114.5202
21063,56.7825,-121.1847
21064,56.7107,-118.8996
21065,53.8478,-110.762
21066,53.8595,-110.7324
21067,51.2032,-111.0369
21068,49.5762,-112.9118
21069,55.634,-115.9384
21070,51.9776,-110.99
21071,56.4591,-119.9088
21073,54.1139,-114.6549
21074,46.42082,-63.72559
21075,53.57658,-114.5439
